StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,TAI_1,TAI_2,TAI_3,TAI_4,TAI_5,TAI_6,TAI_7,TAI_8,TAI_9,TAI_10,TAI_11,TAI_12,TAI_13,TAI_14,TAI_15,TAI_16,TAI_17,TAI_18,TAI_19,TAI_20,TAI_TOTAL,PANAS_P1,PANAS_N2,PANAS_P3,PANAS_N4,PANAS_P5,PANAS_N6,PANAS_N7,PANAS_N8,PANAS_P9,PANAS_P10,PANAS_N11,PANAS_P12,PANAS_N13,PANAS_P14,PANAS_N15,PANAS_P16,PANAS_P17,PANAS_N18,PANAS_P19,PANAS_N20,PANAS_P_TOTAL,PANAS_N_TOTAL,Setting,Setting_5_TEXT,Setting_Home,Setting_Home_4_TEXT,Setting_People,Setting_Interacting,Age,Occupation,Income,Income_Household,Rel_Status,Gender,Gender_15_TEXT,Research,MTurkCode,Group
5/3/18 17:32,5/3/18 17:37,128.135.98.205,310,5/3/18 17:37,R_yqehWJZ8AL0OlmF,41.78039551,-87.60269928,EN,1,2,2,1,1,4,2,1,3,2,1,3,1,3,3,2,3,2,2,4,43,4,1,2,1,1,1,1,1,1,2,1,3,1,3,3,5,4,3,1,2,26,15,5,"In a library, but purposefully relxing, not procrastinating.",5,,1,2,20,Student,2,1,1,2,,2,,UC
5/3/18 17:35,5/3/18 17:41,128.135.98.223,366,5/3/18 17:41,R_3iP5zO4w4gt6SBQ,41.78039551,-87.60269928,EN,3,1,3,1,2,2,3,2,1,3,1,2,2,2,2,2,2,2,2,2,40,2,2,2,1,1,1,1,1,1,1,2,3,3,1,2,2,2,1,1,2,16,16,3,,5,,6,2,20,"student, full time",2,1 (only myself),2,2,,1,,UC
5/3/18 17:44,5/3/18 17:47,128.135.98.203,220,5/3/18 17:47,R_1DUB7U1goaBcTpN,41.78039551,-87.60269928,EN,2,2,3,3,2,3,2,2,4,2,2,3,2,4,3,2,4,4,2,4,55,3,3,2,2,2,1,2,1,2,2,1,3,1,3,2,3,4,3,3,2,27,18,1,,3,,1,2,18,Student,6,3,1,2,,2,,UC
5/3/18 17:57,5/3/18 18:00,128.135.98.88,177,5/3/18 18:00,R_vYmGkE9YeWdWKPf,41.78039551,-87.60269928,EN,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,32,2,2,2,2,4,2,1,1,3,5,2,4,1,2,2,4,4,3,4,2,34,18,1,,3,,1,2,23,Student ,11,3,1,2,,1,,UC
5/3/18 18:05,5/3/18 18:07,67.247.120.80,140,5/3/18 18:07,R_20OSqXFejcQNoZ8,40.78050232,-73.95120239,EN,3,3,4,3,2,3,2,3,4,3,3,2,3,2,3,3,1,2,2,4,55,4,3,4,4,2,4,4,3,2,5,2,4,3,3,3,5,5,1,2,4,36,31,1,,1,,1,1,18,Student,14,3,1,1,,2,,UC
5/3/18 18:05,5/3/18 18:10,172.58.136.117,248,5/3/18 18:10,R_25YMnxrvtyytvbn,41.88020325,-87.75659943,EN,3,3,2,2,2,3,3,3,3,2,1,3,3,3,2,1,2,2,3,2,48,4,1,3,2,2,2,1,2,3,2,2,3,1,3,1,4,3,1,3,1,30,14,4,,5,,6,2,20,Student,14,3,1,2,,2,,UC
5/3/18 18:13,5/3/18 18:17,73.9.99.16,233,5/3/18 18:17,R_12S8knrPm5ZKiXD,41.80140686,-87.60050201,EN,1,3,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,33,4,2,4,2,4,2,3,2,5,5,1,3,2,5,3,5,4,1,4,2,43,20,1,,4,Bathroom,1,2,21,Student,1,0,2,2,,2,,UC
5/3/18 18:23,5/3/18 18:26,73.9.102.135,214,5/3/18 18:26,R_qWpRfkV6x2rL8gF,41.80140686,-87.60050201,EN,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,45,5,2,4,1,4,1,1,1,5,3,2,4,1,5,2,5,5,2,4,1,44,14,1,,2,,1,2,24,Graduate Student,2,1,1,2,,2,,UC
5/3/18 18:28,5/3/18 18:31,8.23.143.108,176,5/3/18 18:31,R_2dElGwFyBdqaCKE,41.80140686,-87.60050201,EN,2,3,2,1,1,3,2,2,2,2,2,1,2,3,2,1,2,3,1,1,38,3,2,3,2,2,1,1,1,3,3,3,3,1,3,2,4,2,3,1,1,27,17,1,,2,,2,3,21,Undergraduate,2,1,2,2,,2,,UC
5/3/18 19:16,5/3/18 19:20,128.135.98.92,268,5/3/18 19:20,R_2RRj3NSCghdQeUB,41.78039551,-87.60269928,EN,3,2,4,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,3,3,66,2,2,1,2,1,1,3,3,2,1,3,3,1,1,4,2,2,4,1,2,16,25,1,,3,,1,2,20,Student,12,8,1,2,,2,,UC
5/3/18 20:05,5/3/18 20:08,172.58.185.197,176,5/3/18 20:08,R_9FASji2KdXk6VTX,39.0059967,-77.10250092,EN,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,25,3,1,3,1,2,1,1,1,3,3,2,3,1,2,1,3,2,1,3,1,27,11,1,,1,,2,2,33,Government,7,2,3,2,,2,,UC
5/3/18 20:06,5/3/18 20:11,128.135.98.237,271,5/3/18 20:11,R_11YLKtPJSKxSJwY,41.78039551,-87.60269928,EN,2,2,3,1,2,2,3,2,4,1,2,3,2,3,3,2,3,2,2,2,46,5,3,4,3,3,2,3,1,4,3,1,2,4,4,4,4,3,4,3,3,35,28,3,,5,,2,2,20,student,8,4,1,2,,2,,UC
5/3/18 21:18,5/3/18 21:22,128.135.98.195,240,5/3/18 21:22,R_RUJlaGoKC7EThQt,41.78039551,-87.60269928,EN,3,3,3,4,2,2,3,3,4,3,3,3,3,3,3,3,3,4,3,4,62,2,5,2,5,1,4,5,1,2,2,2,2,4,1,5,1,2,5,2,5,17,41,1,,3,,1,2,19,Student,1,0,2,2,,2,,UC
5/3/18 15:07,5/3/18 21:36,128.135.98.197,23338,5/3/18 21:36,R_3GvKnrXxO5gK2zw,41.78039551,-87.60269928,EN,3,2,2,2,1,3,2,1,2,3,1,2,2,3,2,3,1,2,1,2,40,1,3,1,2,2,1,1,2,1,2,2,3,1,1,2,3,3,2,1,2,18,18,1,,3,,1,2,19,Student,14,N/A,1,2,,2,,UC
5/3/18 21:49,5/3/18 21:52,128.135.98.224,201,5/3/18 21:53,R_3ISNThAUfSpoCgV,41.78039551,-87.60269928,EN,2,2,3,2,2,3,1,1,2,3,1,2,2,3,2,3,1,2,1,2,40,3,2,2,2,4,2,1,1,3,2,2,3,1,3,2,4,4,1,2,2,30,16,1,,3,,1,2,20,Student,1,1,1,2,,2,,UC
5/3/18 21:54,5/3/18 21:58,128.135.98.184,229,5/3/18 21:58,R_SN2cnEDPtntTIvT,41.78039551,-87.60269928,EN,3,2,2,2,2,2,2,2,2,3,1,3,2,3,2,3,3,1,2,2,44,2,2,3,2,3,1,1,1,3,3,1,1,1,1,1,3,3,1,3,1,25,12,3,,5,,1,2,19,Student,2,3,1,2,,2,,UC
5/3/18 21:58,5/3/18 22:01,128.135.98.202,166,5/3/18 22:01,R_1mF5V95UHNLBpbb,41.78039551,-87.60269928,EN,2,2,2,1,2,3,2,2,4,2,2,1,2,3,3,2,1,3,3,3,45,5,2,4,1,3,1,2,1,4,4,1,3,2,3,3,5,5,3,1,2,37,18,1,,3,,1,2,19,Student,1,"Just me I suppose, again I am a student ",2,2,,2,,UC
5/3/18 22:37,5/3/18 22:40,73.45.95.176,196,5/3/18 22:40,R_3NKtmtdIkE8aOvw,41.63980103,-88.10600281,EN,1,2,2,1,2,3,1,1,2,1,2,2,1,2,1,1,2,4,1,2,34,5,1,3,1,4,2,3,1,4,4,2,4,1,3,3,4,4,1,3,4,38,19,1,,1,,1,2,43,Homemaker,5,5,3,2,,1,,UC
5/3/18 22:40,5/3/18 22:49,73.247.115.200,525,5/3/18 22:49,R_1ezty3iwD2qNNWp,41.69659424,-87.66369629,EN,2,1,2,1,1,2,2,2,3,2,1,1,2,3,1,2,1,2,1,2,34,3,3,1,1,3,1,1,1,2,1,1,3,1,3,2,3,3,2,1,1,23,14,1,,3,,1,2,19,Student,5,4,1,2,,2,,UC
5/3/18 22:51,5/3/18 22:55,73.74.136.71,227,5/3/18 22:55,R_0xFJzwaWZBfiY1P,41.78039551,-87.60269928,EN,2,3,4,4,4,4,2,4,3,3,3,3,4,3,3,3,4,4,3,2,65,2,4,2,3,3,5,2,3,2,1,5,4,4,2,5,3,3,3,4,2,26,36,1,,3,,1,2,24,grad student,2,1,1,1,,1,,UC
5/3/18 22:53,5/3/18 22:56,205.208.121.40,150,5/3/18 22:56,R_240lm3Pu1hDj2Y1,41.78039551,-87.60269928,EN,3,3,3,4,3,3,4,3,3,3,2,3,1,3,3,4,3,4,3,2,60,2,2,3,3,1,2,2,1,3,3,4,2,4,3,4,1,2,1,1,2,21,25,1,,1,,1,2,25,Graduate student,2,1,1,2,,2,,UC
5/4/18 0:10,5/4/18 0:16,128.135.98.231,386,5/4/18 0:16,R_2ZKc8QNEzSx4Ko1,41.78039551,-87.60269928,EN,3,2,3,4,2,2,2,2,4,2,3,2,3,4,3,2,3,4,3,4,57,3,2,2,3,2,1,2,1,3,3,2,3,1,5,4,4,4,3,1,2,30,21,1,,3,,1,2,20,Student,8,9,2,1,,2,,UC
5/4/18 8:23,5/4/18 8:26,73.110.34.220,203,5/4/18 8:26,R_1QGBNtJByYDPBXy,41.84460449,-87.71710205,EN,2,1,2,2,1,3,1,2,3,2,1,1,2,2,1,4,1,1,1,2,35,5,2,5,2,5,1,2,3,4,5,3,5,1,5,2,5,5,2,4,2,48,20,1,,1,,1,2,23,Student,1,2,1,1,,2,,UC
5/4/18 8:29,5/4/18 8:32,128.135.98.204,182,5/4/18 8:32,R_3Kw78napR6QHcly,41.78039551,-87.60269928,EN,3,2,2,2,1,4,3,1,2,3,1,4,2,4,1,4,1,3,2,2,47,2,1,1,1,3,1,1,1,2,3,3,4,1,2,1,3,3,2,2,1,25,13,4,,5,,6,2,21,Student,2,1,2,1,,2,,UC
5/4/18 8:57,5/4/18 9:01,205.208.67.226,232,5/4/18 9:01,R_3hEeJzcAfThAjcP,41.78039551,-87.60269928,EN,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,25,1,1,2,1,2,1,1,1,2,3,2,1,1,1,1,3,2,1,1,1,18,11,2,,5,,1,2,20,Research Coding Assistant,9,5,2,2,,2,,UC
5/4/18 9:00,5/4/18 9:05,128.135.98.113,305,5/4/18 9:05,R_3iy7zrTfwCZWpqh,41.78039551,-87.60269928,EN,1,2,1,2,1,3,1,2,2,1,1,1,1,3,2,1,1,2,2,2,32,3,2,3,2,3,2,2,1,2,2,1,2,1,2,3,2,1,1,2,1,22,16,1,,3,,1,2,22,Student,7,4,1,2,,1,,UC
5/4/18 9:11,5/4/18 9:16,99.203.15.234,288,5/4/18 9:16,R_3MMN68bIuKpD3k1,41.7480011,-87.71209717,EN,3,4,4,3,3,3,3,3,4,3,2,4,4,3,4,4,4,2,4,3,67,2,2,2,1,1,3,2,1,2,1,2,3,3,1,2,2,3,4,2,4,19,24,1,,3,,1,2,26,Graduate Student,3,1,1,3,,1,,UC
5/4/18 9:18,5/4/18 9:21,128.135.98.108,218,5/4/18 9:21,R_1jPpIZCy4jIB91x,41.78039551,-87.60269928,EN,3,2,2,1,2,4,2,2,4,3,1,2,2,3,2,3,2,2,2,2,46,4,3,1,2,3,1,1,2,2,2,4,2,2,1,1,4,3,1,2,1,24,18,4,,4,On the go. I did not complete this at home. ,2,2,20,Student ,3,2,2,2,,2,,UC
5/4/18 9:21,5/4/18 9:24,73.75.44.163,160,5/4/18 9:24,R_11iHJRcuQ6btH2w,41.80140686,-87.60050201,EN,4,3,3,3,2,4,1,1,2,3,3,1,3,2,2,4,3,3,2,3,52,2,2,2,1,2,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,20,16,1,,3,,1,2,19,Student,10,3,2,1,,2,,UC
5/4/18 9:29,5/4/18 9:33,128.135.47.122,194,5/4/18 9:33,R_8IjyazkkKK281bj,41.78039551,-87.60269928,EN,2,3,2,2,2,4,2,1,3,3,2,3,2,3,3,3,3,3,3,3,52,4,2,4,2,4,2,1,1,4,2,2,4,1,3,3,4,4,3,3,1,36,18,2,,5,,1,2,26,Administrative Assistant,6,2,2,2,,2,,UC
5/4/18 9:25,5/4/18 9:36,73.73.118.163,667,5/4/18 9:36,R_qEObXif1FR26eBz,41.97279358,-87.66159821,EN,2,2,2,2,1,3,3,2,3,2,1,2,2,4,2,3,2,1,2,2,43,5,2,5,1,4,1,1,1,4,4,2,5,2,4,2,5,5,1,5,1,46,14,1,,3,,1,2,33,psychologist,4,just me,1,1,,2,,UC
5/4/18 9:32,5/4/18 9:37,128.135.98.110,279,5/4/18 9:37,R_30c7gPbse27eHof,41.78039551,-87.60269928,EN,2,2,2,2,1,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,41,4,2,3,2,3,1,1,2,4,3,2,3,1,4,1,4,3,1,3,1,34,14,3,,4,not at home,1,2,27,graduate student,2,1,1,2,,2,,UC
5/4/18 9:34,5/4/18 9:38,128.135.98.205,209,5/4/18 9:38,R_3jerzKKQVAdtPuA,41.78039551,-87.60269928,EN,2,3,3,1,2,3,3,1,1,3,1,2,2,3,2,2,2,2,3,1,42,4,2,4,2,3,1,2,2,4,2,2,4,1,4,2,4,4,3,4,1,37,18,1,,1,,1,2,33,Student,8,2,3,1,,2,,UC
5/4/18 9:40,5/4/18 9:42,71.239.157.54,146,5/4/18 9:42,R_qIugclvOw417mzT,41.88490295,-87.62380219,EN,1,2,1,1,1,3,2,2,2,1,1,2,1,2,1,2,2,1,2,2,32,4,2,4,2,4,1,2,1,4,4,2,4,1,4,2,4,4,2,5,1,41,16,1,,3,,1,2,25,student,3,0,2,2,,2,,UC
5/4/18 9:40,5/4/18 9:43,73.36.171.181,161,5/4/18 9:43,R_3HuniNKVMMqyf2R,41.80140686,-87.60050201,EN,3,2,3,2,2,4,3,2,3,3,1,3,3,3,2,3,2,2,3,2,51,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,15,14,1,,3,,1,2,20,Student,13,5,1,2,,2,,UC
5/4/18 9:43,5/4/18 9:49,107.210.253.116,375,5/4/18 9:49,R_3FQVGOUTt9eM9dD,41.78039551,-87.60269928,EN,2,2,3,2,2,2,3,2,2,3,2,2,2,4,3,3,2,2,2,2,47,4,1,2,1,3,2,1,1,3,3,1,4,1,3,1,5,3,2,3,1,33,12,1,,1,,1,2,39,Graduate Student,2,1,2,2,,2,,UC
5/4/18 9:46,5/4/18 9:50,128.135.98.239,238,5/4/18 9:50,R_1rMqA9y3xBR9DVo,41.78039551,-87.60269928,EN,1,1,1,1,2,1,2,1,3,1,1,2,1,3,2,1,2,2,1,1,30,3,1,2,1,1,1,1,1,3,2,1,1,1,2,1,4,3,1,3,1,24,10,2,,5,,1,2,23,Graduate student,3,1,2,2,,2,,UC
5/4/18 9:53,5/4/18 9:57,172.110.128.18,235,5/4/18 9:57,R_aaxrRU3DZPe4I6t,41.10339355,-104.905899,EN,3,2,3,1,2,3,3,2,4,2,1,3,3,3,3,2,4,2,4,2,52,5,3,5,2,3,2,3,2,5,4,3,2,2,4,2,5,4,1,4,3,41,23,1,,1,,2,2,32,PhD Student,5,2,1,1,,2,,UC
5/4/18 10:16,5/4/18 10:26,83.52.0.134,584,5/4/18 10:26,R_3MDOQitqVYJ9FAM,41.38879395,2.158996582,EN,2,2,3,3,2,2,3,2,3,2,2,3,4,2,3,2,2,1,3,2,48,3,2,2,3,3,4,1,2,3,1,2,3,1,3,1,3,4,1,2,1,27,18,1,,1,,2,2,37,Grad student,2,Two,2,2,,2,,UC
5/4/18 10:23,5/4/18 10:27,108.222.202.86,244,5/4/18 10:27,R_bxYqXdYHb8DikRr,41.81300354,-87.65599823,EN,2,2,2,2,1,3,2,2,2,2,2,1,3,3,2,3,2,2,2,2,42,2,1,2,3,1,1,2,2,1,2,4,4,1,2,1,3,2,1,2,1,21,17,1,,1,,2,3,20,Student,6,2,1,2,,1,,UC
5/4/18 10:26,5/4/18 10:29,73.9.101.253,194,5/4/18 10:29,R_1ePfkCZTZY2TmlW,41.80140686,-87.60050201,EN,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,2,2,2,3,52,3,2,2,2,4,1,3,2,2,2,3,3,1,2,3,4,4,1,5,3,31,21,1,,3,,1,2,20,student,13,4,1,2,,2,,UC
5/4/18 10:32,5/4/18 10:35,128.135.98.135,196,5/4/18 10:35,R_AsrLiCmCp4EJldf,41.78039551,-87.60269928,EN,2,2,3,2,1,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,44,2,3,3,2,2,1,1,1,2,1,1,3,1,1,2,1,2,1,3,1,20,14,1,,3,,2,2,20,Student,1,6,1,2,,2,,UC
5/4/18 10:35,5/4/18 10:40,174.200.9.84,271,5/4/18 10:40,R_2978R1iXPNzd38O,40.00630188,-76.5904007,EN,2,2,3,2,2,2,2,3,4,3,1,2,4,4,4,2,2,3,2,4,53,3,3,2,3,2,1,1,1,2,1,1,3,2,2,3,3,2,1,4,1,24,17,1,,1,,2,1,25,PhD Student,2,1,1,2,,2,,UC
5/4/18 10:42,5/4/18 10:46,98.206.163.100,291,5/4/18 10:46,R_2S8NA7jcCpKxfFU,41.80140686,-87.60050201,EN,1,2,2,1,1,3,2,2,4,2,1,2,3,3,2,2,3,4,2,3,45,3,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,2,1,1,1,16,11,1,,2,,1,2,28,grad student,2,1,2,2,,2,,UC
5/4/18 10:41,5/4/18 10:47,128.135.98.144,343,5/4/18 10:47,R_9vNxPrvMg2oVsel,41.78039551,-87.60269928,EN,4,4,4,4,3,3,3,2,4,4,3,4,4,3,4,4,2,4,3,4,70,2,4,2,5,2,4,4,4,2,2,4,3,3,1,4,3,3,1,2,4,22,37,3,,5,,6,2,20,Undergraduate Student,1,3,2,2,,2,,UC
5/4/18 10:53,5/4/18 11:03,67.167.208.64,641,5/4/18 11:03,R_3RqHL8BMv8dsxxS,41.8493042,-87.67310333,EN,3,4,4,3,3,3,2,3,3,4,3,3,3,4,3,3,4,4,4,4,67,3,5,2,2,2,4,4,2,2,2,3,2,3,3,4,3,3,4,2,4,24,35,1,,3,,2,3,30,PhD candidate,3,2,2,2,,2,,UC
5/4/18 11:27,5/4/18 11:33,104.244.240.145,334,5/4/18 11:33,R_1jZWIIMwUa5kN5M,41.88250732,-87.64409637,EN,2,3,3,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,50,4,3,3,1,4,2,2,1,4,2,1,4,2,3,3,5,5,2,3,2,37,19,1,,1,,1,2,29,graduate student,2,1,2,2,,2,,UC
5/4/18 11:38,5/4/18 11:54,128.135.98.208,969,5/4/18 11:54,R_1gINKE93t9Tx8wt,41.78039551,-87.60269928,EN,3,3,3,1,2,4,3,2,2,3,4,1,2,2,2,1,2,2,1,2,45,3,3,3,2,2,1,1,2,3,1,2,2,2,3,1,4,5,3,3,1,29,18,2,,5,,3,2,21,"Student Worker (Intern), Career Advancement department",3,5,1,4,I identify myself as male; though I possess a desire to invalidate my own declaration of a male identity,2,,UC
5/4/18 12:08,5/4/18 12:10,128.135.98.99,149,5/4/18 12:11,R_1Lexg3pxnbCcTU4,41.78039551,-87.60269928,EN,3,1,2,2,2,4,2,1,1,2,1,2,2,2,2,1,2,2,1,1,36,4,1,2,1,3,1,1,1,2,2,1,4,1,3,1,4,4,2,3,1,31,11,5,outside,5,,1,2,21,student,9,2,1,2,,2,,UC
5/4/18 11:00,5/4/18 12:38,73.9.100.159,5905,5/4/18 12:38,R_3p9G9Y98HVCrQBE,41.80140686,-87.60050201,EN,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,4,4,2,4,62,3,2,2,1,3,1,2,2,2,2,1,4,2,3,2,3,4,2,3,2,29,17,1,,1,,1,2,25,Student,2,1,1,2,,2,,UC
5/4/18 12:42,5/4/18 12:45,73.15.101.57,217,5/4/18 12:45,R_2tLOxw4hijERiFd,37.78619385,-122.4371033,EN,2,4,3,3,1,4,3,4,4,3,3,1,4,3,3,2,4,1,3,4,59,4,5,5,5,3,1,3,4,4,3,3,5,1,4,5,5,5,3,5,1,43,31,1,,3,,1,2,21,Student,14,4,2,2,,2,,UC
5/4/18 11:35,5/4/18 12:52,128.135.98.146,4614,5/4/18 12:52,R_r2qe6jNAyD3mLv3,41.78039551,-87.60269928,EN,2,1,2,2,2,2,1,3,3,2,1,2,1,1,2,1,2,2,1,1,34,4,1,2,1,4,1,1,1,3,2,3,3,2,4,2,5,5,3,3,1,35,16,2,,5,,1,2,20,Student ,2,1,1,2,,2,,UC
5/4/18 12:51,5/4/18 12:54,128.135.186.178,197,5/4/18 12:54,R_32UVvwtpYRuVFXU,41.78039551,-87.60269928,EN,2,2,3,1,1,2,3,1,2,1,1,2,2,2,2,2,2,2,2,1,36,3,1,4,2,3,1,1,1,3,3,1,3,1,3,1,3,4,3,4,1,33,13,2,,5,,3,1,26,Student,3,1,2,2,,2,,UC
5/4/18 13:50,5/4/18 13:54,128.135.98.138,240,5/4/18 13:54,R_1d9PiCjNYG26kpB,41.78039551,-87.60269928,EN,2,2,3,2,1,2,3,1,2,2,1,2,1,3,2,2,1,2,1,2,37,3,1,3,1,4,1,1,1,3,3,1,3,1,4,1,3,3,1,4,1,33,10,1,,3,,1,2,20,Undergraduate student,14,5,1,2,,2,,UC
5/4/18 14:04,5/4/18 14:08,128.135.98.139,291,5/4/18 14:08,R_3MutBLhdz4AYgkE,41.78039551,-87.60269928,EN,1,2,1,1,1,2,2,1,2,1,1,2,2,3,2,1,1,1,2,1,30,3,1,2,1,1,1,1,1,2,3,1,3,1,2,1,3,3,1,3,1,25,10,2,,5,,6,3,21,Student,14,4,1,2,,2,,UC
5/4/18 14:29,5/4/18 14:43,128.135.98.125,829,5/4/18 14:43,R_xmk7xy0JbdyN2JX,41.78039551,-87.60269928,EN,3,3,4,4,3,3,2,3,4,3,3,2,4,3,2,3,4,3,2,4,62,2,4,1,2,3,2,2,2,1,1,3,3,1,1,4,5,2,3,2,2,21,25,3,,5,,6,2,22,Student,14,3,2,3,,2,,UC
5/4/18 17:52,5/4/18 17:57,73.74.136.34,305,5/4/18 17:57,R_3PTuoIDjsyCSY1O,41.78039551,-87.60269928,EN,3,2,3,2,2,4,3,2,3,3,1,4,3,4,2,3,1,3,2,3,53,4,2,1,1,1,1,2,1,3,1,1,4,1,2,3,3,4,1,2,1,25,14,1,,1,,1,2,35,Teacher,2,1,1,1,,2,,UC
5/4/18 21:54,5/4/18 21:57,128.135.98.145,199,5/4/18 21:57,R_RIC0JFQt8jgv5xD,41.78039551,-87.60269928,EN,2,2,2,2,2,2,2,2,4,2,1,3,2,3,2,2,2,2,2,1,42,5,2,4,1,3,3,1,1,4,2,1,3,2,2,3,3,5,1,4,1,35,16,1,,3,,1,2,19,student,14,6,1,2,,1,,UC
5/5/18 9:54,5/5/18 9:58,96.87.74.57,262,5/5/18 9:58,R_1OTUHbw78fNmow6,42.05619812,-87.70110321,EN,3,3,3,2,2,3,4,2,3,3,2,3,3,3,3,3,2,3,3,3,56,2,3,2,3,2,1,2,1,2,1,2,3,1,2,4,2,2,2,1,2,19,21,5,My boyfriend's apartment,4,Boyfriend's bedroom,2,2,31,PhD candidate/UChicago Staff,4,just me,2,2,,2,,UC
5/5/18 10:36,5/5/18 10:39,128.135.98.212,172,5/5/18 10:39,R_1JVKp73OgoG2mKX,41.78039551,-87.60269928,EN,3,3,3,4,2,3,3,4,4,2,2,3,2,4,2,2,3,4,1,2,56,4,3,3,3,3,1,1,1,4,3,1,4,1,3,3,3,4,1,2,1,33,16,3,,5,,1,2,20,Student,14,3,1,2,,2,,UC
5/5/18 12:11,5/5/18 12:16,128.135.98.217,263,5/5/18 12:16,R_1FEPd8veSEQoNov,41.78039551,-87.60269928,EN,1,2,2,3,2,3,4,2,3,3,2,2,3,3,2,3,2,4,3,2,51,4,2,4,2,1,1,1,1,3,3,2,4,1,3,1,4,4,1,2,1,32,13,1,,3,,1,2,19,Student,4,2,1,1,,2,,UC
5/6/18 0:26,5/6/18 0:32,205.208.121.204,359,5/6/18 0:32,R_2q8yXwfhLtQk7lU,41.78039551,-87.60269928,EN,2,2,2,1,1,2,2,2,2,2,2,2,3,3,1,2,1,2,2,3,39,3,1,3,1,3,1,1,1,3,2,1,2,1,3,1,2,3,1,2,1,26,10,1,,4,study,1,2,35,university lecturer,5,2,3,1,,2,,UC
5/6/18 11:47,5/6/18 12:00,108.64.156.111,797,5/6/18 12:00,R_2a9N0SuRkZRUDww,41.90379333,-87.67569733,EN,1,2,1,1,1,3,2,1,2,1,1,2,2,2,1,1,2,2,1,2,31,4,1,3,1,4,1,1,1,3,5,1,3,1,5,1,5,5,1,3,2,40,11,1,,3,,1,2,29,Ph.D. Student,7,3,2,2,,1,,UC
5/6/18 14:53,5/6/18 17:53,128.135.98.92,10789,5/6/18 17:53,R_30k0fFNoRxZUG6R,41.78039551,-87.60269928,EN,2,2,2,2,2,4,2,2,3,2,1,3,2,3,2,2,3,2,2,3,46,"2,4",3,3,3,2,2,1,1,3,2,2,3,2,2,4,2,3,4,4,1,NA,23,3,,5,,2,2,19,Student,5,3,1,1,,1,,UC
5/7/18 9:27,5/7/18 9:33,128.135.163.245,330,5/7/18 9:33,R_28HvPI3yGtRhDNc,41.78039551,-87.60269928,EN,1,3,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,26,4,1,3,1,5,1,1,1,5,5,2,4,1,5,2,5,5,1,5,1,46,12,2,,5,,4,2,22,Student,8,4,1,2,,2,,UC
